rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
13,7,00:34:26,61992,7,6,24,smash,1.0,0,2.0,6,1.4073170731707314,-1.1134895833333334,opponent's ball landed,24.0,8,181.3,646.82,8,172.7,337.57,2,29,2413,7
15,1,00:35:15,63463,8,7,25,short service,0.0,1,2.0,7,-0.4195121951219513,0.5024479166666668,,,8,184.4,337.68,8,141.0,665.77,2,29,2415,11
15,2,00:35:16,63484,8,7,24,net shot,0.0,1,2.0,1,-1.0073170731707315,-0.1855729166666666,,,7,133.3,584.14,8,172.7,302.16,2,29,2415,11
15,3,00:35:17,63511,8,7,25,lob,0.0,0,1.0,9,-0.5292682926829269,1.7168229166666666,,,7,122.7,417.46,8,151.2,596.69,2,29,2415,11
15,4,00:35:18,63564,8,7,24,drop,0.0,0,2.0,8,0.8365853658536585,-0.73109375,,,10,138.7,812.12,8,161.4,304.47,2,29,2415,11
15,5,00:35:19,63586,8,7,25,net shot,0.0,1,2.0,1,1.104878048780488,0.3963020833333335,,,8,206.8,326.28,8,165.5,739.21,2,29,2415,11
15,6,00:35:20,63613,8,7,24,lob,0.0,1,1.0,3,-0.8719512195121951,-1.4023958333333333,,,7,242.1,572.42,8,209.8,314.51,2,29,2415,11
15,7,00:35:21,63647,8,7,25,drop,0.0,0,2.0,1,1.146341463414634,0.4828645833333335,,,9,120.9,175.34,8,163.7,668.67,2,29,2415,11
15,8,00:35:22,63673,8,7,24,net shot,0.0,1,2.0,7,-0.676829268292683,-0.4219270833333333,,,8,245.3,614.13,8,162.8,222.94,2,29,2415,11
15,9,00:35:23,63697,8,7,25,net shot,0.0,0,2.0,1,1.1414634146341467,0.2713541666666668,,,7,144.0,379.74,8,193.0,624.0,2,29,2415,11
15,10,00:35:24,63727,8,7,24,net shot,0.0,1,2.0,2,1.326829268292683,-0.1144270833333334,,,1,252.8,549.67,8,189.3,330.79,2,29,2415,11
15,11,00:35:25,63752,8,7,25,lob,0.0,1,2.0,3,1.576829268292683,1.6410937500000002,out,24.0,2,254.2,428.82,7,220.9,554.36,2,29,2415,11
16,1,00:36:18,65369,9,7,24,short service,0.0,1,2.0,7,-0.3036585365853659,-0.4316666666666666,,,8,182.5,626.83,8,128.3,306.57,2,29,2416,17
16,2,00:36:19,65389,9,7,25,net shot,0.0,1,2.0,2,-1.028048780487805,0.3173437499999997,,,7,133.5,386.12,8,168.3,633.93,2,29,2416,17
16,3,00:36:20,65410,9,7,24,net shot,0.0,0,2.0,1,-0.9390243902439024,-0.0926041666666665,,,2,104.0,561.52,8,143.3,348.72,2,29,2416,17
16,4,00:36:21,65436,9,7,25,lob,0.0,0,1.0,4,-1.3902439024390243,1.636302083333333,,,7,106.0,421.39,7,136.8,588.85,2,29,2416,17
16,5,00:36:22,65482,9,7,24,drop,0.0,0,2.0,5,-0.8853658536585365,-0.6655208333333332,,,4,84.4,799.37,8,149.1,289.74,2,29,2416,17
16,6,00:36:23,65503,9,7,25,net shot,0.0,0,2.0,7,0.1243902439024388,0.5044791666666667,,,8,128.7,341.75,8,130.1,731.8,2,29,2416,17
16,7,00:36:24,65523,9,7,24,net shot,0.0,1,2.0,7,-0.3073170731707316,-0.3321874999999998,,,7,168.0,584.44,8,153.1,321.08,2,29,2416,17
16,8,00:36:24,65544,9,7,25,lob,0.0,1,1.0,9,-0.8341463414634147,1.5173958333333335,,,7,133.6,390.39,8,169.3,610.48,2,29,2416,17
16,9,00:36:26,65580,9,7,24,drop,0.0,0,2.0,7,-0.5975609756097561,-0.4440624999999999,,,9,119.6,782.73,8,158.4,292.28,2,29,2416,17
16,10,00:36:26,65601,9,7,25,net shot,0.0,0,2.0,7,0.1536585365853658,0.5045833333333333,,,8,135.3,357.65,8,146.9,727.14,2,29,2416,17
16,11,00:36:27,65623,9,7,24,net shot,0.0,1,2.0,7,-0.2597560975609757,-0.3538541666666666,,,8,170.3,596.86,8,145.5,323.36,2,29,2416,17
16,12,00:36:28,65648,9,7,25,net shot,0.0,0,2.0,7,0.2853658536585367,0.2222395833333334,,,7,174.1,375.68,8,174.3,615.0,2,29,2416,17
16,13,00:36:28,65668,9,7,24,net shot,0.0,0,2.0,2,1.175609756097561,-0.0945833333333334,,,7,196.8,534.01,8,187.1,353.64,2,29,2416,17
16,14,00:36:29,65691,9,7,25,lob,0.0,1,1.0,9,-0.8426829268292683,1.535,,,2,251.4,432.82,7,207.2,544.26,2,29,2416,17
16,15,00:36:31,65731,9,7,24,smash,0.0,0,1.0,8,-0.8134146341463415,-0.7868229166666666,,,9,126.6,770.8,8,163.7,332.87,2,29,2416,17
16,16,00:36:31,65745,9,7,25,defensive shot,0.0,0,1.0,8,-0.0939024390243901,0.9213020833333332,,,8,128.9,282.12,9,132.4,760.81,2,29,2416,17
16,17,00:36:32,65760,9,7,24,drive,0.0,0,2.0,4,1.5219512195121954,-1.5398958333333332,opponent's ball landed,24.0,8,150.6,692.28,8,134.2,292.05,2,29,2416,17
17,1,00:36:52,66361,10,7,24,short service,0.0,1,2.0,7,0.4841463414634145,-0.4173437499999999,,,8,166.5,619.37,8,226.9,288.01,2,29,2417,10
17,2,00:36:52,66383,10,7,25,net shot,0.0,1,2.0,7,0.8707317073170733,0.3245312499999997,,,7,185.6,371.41,8,174.8,620.91,2,29,2417,10
17,3,00:36:53,66408,10,7,24,lob,0.0,1,1.0,8,-0.5548780487804879,-1.3578645833333336,,,7,221.2,562.55,8,197.5,342.4,2,29,2417,10
17,4,00:36:54,66438,10,7,25,smash,0.0,0,2.0,8,-0.0548780487804878,0.9579166666666664,,,9,161.9,195.52,8,165.2,655.04,2,29,2417,10
17,5,00:36:55,66450,10,7,24,defensive shot,0.0,1,2.0,7,-0.8353658536585366,-0.1953645833333332,,,8,135.4,701.1,9,132.9,192.44,2,29,2417,10
17,6,00:36:56,66485,10,7,25,lob,0.0,0,1.0,8,0.0585365853658537,1.4122395833333332,,,7,132.4,415.5,8,155.8,668.6,2,29,2417,10
17,7,00:36:58,66545,10,7,24,drop,0.0,0,2.0,8,0.8499999999999999,-0.6229166666666668,,,8,188.0,747.57,8,160.9,257.14,2,29,2417,10
17,8,00:36:58,66568,10,7,25,lob,0.0,1,1.0,8,-0.0463414634146342,1.21421875,,,8,229.9,321.81,8,199.0,716.62,2,29,2417,10
17,9,00:36:59,66595,10,7,24,smash,0.0,0,2.0,8,-0.4646341463414633,-1.0808854166666666,,,8,164.1,698.8,8,172.6,257.25,2,29,2417,10
17,10,00:37:00,66608,10,7,25,defensive shot,0.0,0,2.0,10,2.0829268292682928,-0.30109375,not pass over the net,24.0,8,147.6,249.25,8,149.8,724.75,2,29,2417,10
18,1,00:37:29,67481,11,7,24,short service,0.0,1,2.0,7,-0.471951219512195,-0.3877604166666666,,,8,181.9,626.82,8,128.6,296.89,2,29,2418,8
18,2,00:37:30,67502,11,7,25,net shot,0.0,0,2.0,1,1.19390243902439,0.3436458333333334,,,7,158.7,379.88,8,176.5,628.23,2,29,2418,8
18,3,00:37:30,67523,11,7,24,lob,0.0,1,1.0,9,-0.6414634146341462,-1.4159895833333334,,,7,230.7,557.74,8,182.4,337.66,2,29,2418,8
18,4,00:37:32,67560,11,7,25,drive,0.0,0,1.0,8,-0.7682926829268293,0.9984895833333336,,,9,136.7,161.05,8,164.3,671.36,2,29,2418,8
18,5,00:37:32,67576,11,7,24,drive,0.0,0,1.0,5,-0.9353658536585366,-0.93859375,,,8,138.9,684.39,9,147.4,192.58,2,29,2418,8
18,6,00:37:33,67595,11,7,25,defensive shot,0.0,0,1.0,2,-1.2146341463414634,0.4397395833333331,,,8,121.8,284.54,8,130.8,649.19,2,29,2418,8
18,7,00:37:33,67613,11,7,24,push/rush,0.0,0,1.0,5,-1.3756097560975609,-1.0183854166666666,,,2,95.6,590.04,8,122.2,274.56,2,29,2418,8
18,8,00:37:34,67627,11,7,25,drive,0.0,0,2.0,6,-0.8658536585365854,0.7287499999999998,not pass over the net,24.0,8,121.0,282.05,2,92.8,591.56,2,29,2418,8
19,1,00:38:49,69875,12,7,24,short service,0.0,1,2.0,7,0.3853658536585365,-0.3733333333333333,,,8,168.8,620.86,8,224.9,285.52,2,29,2419,5
19,2,00:38:49,69899,12,7,25,net shot,0.0,1,2.0,7,-0.1341463414634146,0.2937499999999999,,,7,180.8,373.56,8,174.8,625.31,2,29,2419,5
19,3,00:38:50,69918,12,7,24,net shot,0.0,1,2.0,7,-0.2512195121951219,-0.1308333333333333,,,7,137.4,553.62,8,178.2,337.63,2,29,2419,5
19,4,00:38:51,69941,12,7,25,lob,0.0,0,1.0,5,1.175609756097561,1.2904166666666663,,,7,163.8,421.92,7,154.1,573.25,2,29,2419,5
19,5,00:38:52,69976,12,7,24,smash,0.0,0,2.0,5,-0.9987804878048782,-1.09640625,opponent's ball landed,24.0,8,244.8,725.55,8,181.9,287.58,2,29,2419,5
22,1,00:39:59,71986,13,9,24,short service,0.0,1,2.0,7,0.4658536585365852,-0.4965624999999998,,,8,169.3,625.26,8,226.9,288.01,2,29,2422,13
22,2,00:40:00,72004,13,9,25,net shot,0.0,1,2.0,2,-1.0109756097560976,0.2904166666666666,,,7,192.3,369.27,8,175.9,623.86,2,29,2422,13
22,3,00:40:00,72028,13,9,24,lob,0.0,0,1.0,3,-0.8817073170731707,-1.4024479166666666,,,7,117.6,553.45,8,174.1,325.98,2,29,2422,13
22,4,00:40:02,72063,13,9,25,smash,0.0,0,2.0,6,-0.8658536585365854,1.040677083333333,,,9,128.9,183.95,8,147.5,673.89,2,29,2422,13
22,5,00:40:02,72078,13,9,24,defensive shot,0.0,0,2.0,5,-0.9719512195121952,-0.7505729166666667,,,8,133.3,699.81,8,135.8,217.27,2,29,2422,13
22,6,00:40:03,72101,13,9,25,net shot,0.0,0,2.0,7,-0.1219512195121951,0.5288020833333332,,,8,123.9,323.16,8,139.8,661.68,2,29,2422,13
22,7,00:40:04,72122,13,9,24,net shot,0.0,0,2.0,7,0.25,-0.4519791666666665,,,7,187.3,590.84,8,153.0,309.2,2,29,2422,13
22,8,00:40:04,72145,13,9,25,lob,0.0,1,1.0,4,-1.1878048780487809,1.568645833333333,,,7,179.5,371.35,8,165.9,610.45,2,29,2422,13
22,9,00:40:06,72180,13,9,24,drive,0.0,0,1.0,5,-1.0499999999999998,-0.7631249999999999,,,4,101.6,786.87,8,151.3,294.66,2,29,2422,13
22,10,00:40:06,72195,13,9,25,defensive shot,0.0,0,2.0,7,-0.3951219512195122,0.6429687500000002,,,8,119.5,318.41,8,114.7,746.96,2,29,2422,13
22,11,00:40:07,72215,13,9,24,push/rush,0.0,0,1.0,8,0.8036585365853659,-0.8931770833333333,,,8,181.5,615.06,8,123.9,301.7,2,29,2422,13
22,12,00:40:07,72228,13,9,25,defensive shot,0.0,1,2.0,1,1.045121951219512,0.5747916666666667,,,8,150.6,292.21,8,172.6,631.09,2,29,2422,13
22,13,00:40:08,72250,13,9,24,net shot,0.0,1,2.0,10,1.65,-0.4690625,out,24.0,8,235.5,609.56,8,184.8,280.17,2,29,2422,13
23,1,00:40:24,72741,14,9,25,short service,0.0,1,2.0,7,-0.3487804878048779,0.4942708333333332,,,8,184.5,330.74,8,143.2,669.84,2,29,2423,9
23,2,00:40:25,72762,14,9,24,net shot,0.0,1,2.0,7,-0.3707317073170732,-0.1622916666666668,,,7,134.0,573.07,8,179.7,323.69,2,29,2423,9
23,3,00:40:26,72787,14,9,25,lob,0.0,0,1.0,9,-0.7024390243902439,1.5703645833333333,,,7,149.8,403.22,8,165.8,596.82,2,29,2423,9
23,4,00:40:27,72828,14,9,24,smash,0.0,0,1.0,8,0.7853658536585366,-0.7191145833333333,,,9,123.5,793.41,8,158.3,284.89,2,29,2423,9
23,5,00:40:28,72851,14,9,25,defensive shot,0.0,1,2.0,7,-0.7329268292682927,0.3541145833333334,,,8,209.7,321.62,8,163.8,718.78,2,29,2423,9
23,6,00:40:29,72872,14,9,24,net shot,0.0,0,2.0,7,0.1073170731707318,-0.19171875,,,7,134.6,573.08,8,183.2,311.88,2,29,2423,9
23,7,00:40:29,72897,14,9,25,lob,0.0,0,1.0,9,-0.4841463414634145,1.650729166666667,,,7,191.3,401.5,8,170.4,608.99,2,29,2423,9
23,8,00:40:31,72943,14,9,24,drop,0.0,0,2.0,5,-1.1048780487804877,-0.6783854166666666,,,9,141.0,800.87,8,159.8,289.84,2,29,2423,9
23,9,00:40:32,72966,14,9,25,net shot,0.0,0,2.0,7,-0.3487804878048779,-0.0599999999999999,touched the net,24.0,8,113.0,327.74,8,160.0,735.62,2,29,2423,9
24,1,00:40:54,73623,15,9,24,short service,0.0,1,2.0,7,-0.3707317073170732,-0.3107291666666668,,,8,181.4,626.82,8,125.0,294.41,2,29,2424,6
24,2,00:40:54,73643,15,9,25,lob,0.0,0,1.0,5,1.007317073170732,1.2639062499999998,,,7,162.1,384.23,8,175.9,631.12,2,29,2424,6
24,3,00:40:55,73670,15,9,24,drop,1.0,0,2.0,5,-0.8951219512195122,-0.7502604166666668,,,8,211.1,703.0,8,174.8,307.01,2,29,2424,6
24,4,00:40:56,73693,15,9,25,net shot,0.0,0,2.0,7,0.2817073170731706,0.4796354166666668,,,8,123.7,318.45,8,219.7,740.83,2,29,2424,6
24,5,00:40:57,73716,15,9,24,net shot,0.0,1,2.0,7,-0.1402439024390244,-0.3754166666666665,,,8,176.5,596.91,8,149.5,311.56,2,29,2424,6
24,6,00:40:57,73734,15,9,25,push/rush,0.0,1,2.0,7,0.1975609756097559,-0.0278124999999998,touched the net,24.0,7,136.5,398.9,8,169.2,599.91,2,29,2424,6
25,1,00:41:20,74410,16,9,24,short service,0.0,1,2.0,7,0.2585365853658535,-0.4632291666666666,,,8,166.0,619.37,8,223.4,285.5,2,29,2425,24
25,2,00:41:21,74432,16,9,25,net shot,0.0,1,2.0,2,-1.2121951219512197,0.3788020833333334,,,8,178.2,360.28,8,178.1,623.87,2,29,2425,24
25,3,00:41:21,74459,16,9,24,lob,0.0,0,1.0,9,-0.7439024390243902,-1.41640625,,,7,107.3,558.29,8,153.5,341.98,2,29,2425,24
25,4,00:41:23,74495,16,9,25,smash,0.0,0,2.0,5,1.031707317073171,1.0685937499999998,,,9,135.5,172.61,8,141.9,679.16,2,29,2425,24
25,5,00:41:23,74511,16,9,24,defensive shot,0.0,1,2.0,7,0.9085365853658536,-0.4268749999999999,,,8,158.5,701.29,9,105.5,175.19,2,29,2425,24
25,6,00:41:24,74542,16,9,25,lob,0.0,1,1.0,8,-0.7682926829268293,1.4820312499999997,,,7,232.7,371.85,8,208.4,659.53,2,29,2425,24
25,7,00:41:25,74576,16,9,24,smash,0.0,0,2.0,5,-1.1243902439024391,-0.978125,,,9,137.4,765.34,8,159.8,287.37,2,29,2425,24
25,8,00:41:26,74591,16,9,25,defensive shot,0.0,0,2.0,7,-0.2634146341463414,0.5030208333333336,,,8,127.3,277.12,9,109.1,793.29,2,29,2425,24
25,9,00:41:27,74617,16,9,24,net shot,0.0,0,2.0,7,0.1414634146341462,-0.3304166666666666,,,7,173.7,590.72,8,116.0,282.0,2,29,2425,24
25,10,00:41:28,74641,16,9,25,push/rush,0.0,1,1.0,8,-0.6280487804878049,1.4159375,,,7,186.9,371.42,8,170.9,602.96,2,29,2425,24
25,11,00:41:28,74669,16,9,24,drive,0.0,0,2.0,5,-0.876829268292683,-0.8872395833333334,,,8,146.7,755.26,8,167.7,297.26,2,29,2425,24
25,12,00:41:29,74684,16,9,25,defensive shot,0.0,0,2.0,8,0.175609756097561,0.7010416666666668,,,8,123.4,289.49,8,135.2,734.23,2,29,2425,24
25,13,00:41:30,74706,16,9,24,net shot,0.0,1,2.0,1,-0.952439024390244,-0.4793750000000001,,,8,162.3,631.0,8,135.4,284.67,2,29,2425,24
25,14,00:41:30,74729,16,9,25,net shot,0.0,0,2.0,7,0.9146341463414634,0.3692187499999999,,,8,114.6,364.14,8,163.4,633.89,2,29,2425,24
25,15,00:41:31,74755,16,9,24,net shot,0.0,1,2.0,7,0.925609756097561,-0.0752604166666666,,,7,232.4,570.73,8,166.4,325.91,2,29,2425,24
25,16,00:41:32,74778,16,9,25,lob,0.0,1,1.0,8,-0.8365853658536585,1.3843749999999997,,,7,237.5,426.65,7,223.4,580.2,2,29,2425,24
25,17,00:41:33,74819,16,9,24,smash,0.0,0,2.0,5,-1.1804878048780487,-1.0044791666666668,,,9,136.9,765.33,8,162.0,302.06,2,29,2425,24
25,18,00:41:34,74832,16,9,25,defensive shot,0.0,0,2.0,7,0.1036585365853658,0.4789583333333335,,,8,126.2,267.03,10,95.0,813.79,2,29,2425,24
25,19,00:41:35,74860,16,9,24,push/rush,0.0,1,1.0,8,-0.2512195121951219,-0.8093229166666666,,,7,172.5,586.04,8,115.8,259.27,2,29,2425,24
25,20,00:41:35,74872,16,9,25,defensive shot,0.0,1,2.0,2,-1.2158536585365851,0.5079166666666666,,,8,130.5,287.1,8,175.4,595.37,2,29,2425,24
25,21,00:41:36,74892,16,9,24,net shot,0.0,0,2.0,1,-1.147560975609756,-0.4688020833333333,,,7,110.1,587.06,8,134.3,294.5,2,29,2425,24
25,22,00:41:37,74920,16,9,25,lob,0.0,0,1.0,5,1.052439024390244,1.2899479166666663,,,5,92.2,363.93,8,122.9,605.57,2,29,2425,24
25,23,00:41:38,74956,16,9,24,smash,0.0,0,2.0,8,-0.5475609756097561,-1.001875,,,8,228.0,732.62,8,159.0,284.89,2,29,2425,24
25,24,00:41:39,74971,16,9,25,defensive shot,0.0,0,2.0,7,-0.496341463414634,-0.0605729166666666,touched the net,24.0,8,152.8,251.89,9,238.4,762.81,2,29,2425,24
26,1,00:42:06,75802,17,9,24,short service,0.0,1,2.0,7,-0.4731707317073172,-0.4211458333333334,,,8,182.0,618.03,8,124.3,294.41,2,29,2426,14
26,2,00:42:07,75827,17,9,25,lob,0.0,0,1.0,5,1.3256097560975608,1.4533333333333331,,,7,157.9,368.95,8,177.0,625.33,2,29,2426,14
26,3,00:42:08,75860,17,9,24,clear,1.0,0,1.0,8,-0.7170731707317073,-1.33,,,8,210.8,740.76,8,190.3,304.75,2,29,2426,14
26,4,00:42:09,75895,17,9,25,clear,0.0,0,1.0,5,1.110975609756098,1.360104166666667,,,9,131.5,195.22,8,183.4,720.17,2,29,2426,14
26,5,00:42:11,75930,17,9,24,drop,1.0,0,2.0,5,-0.9036585365853658,-0.8244270833333335,,,8,208.1,701.71,8,171.1,249.47,2,29,2426,14
26,6,00:42:11,75950,17,9,25,net shot,0.0,0,2.0,7,0.3463414634146342,0.5804687500000002,,,8,134.1,313.8,8,228.7,727.83,2,29,2426,14
26,7,00:42:12,75975,17,9,24,lob,0.0,1,1.0,3,-1.181707317073171,-1.4327604166666668,,,7,173.1,593.81,8,164.3,321.19,2,29,2426,14
26,8,00:42:13,76010,17,9,25,clear,0.0,0,1.0,4,-1.1170731707317072,1.51640625,,,3,96.9,186.47,8,148.8,683.16,2,29,2426,14
26,9,00:42:14,76047,17,9,24,smash,0.0,0,2.0,5,-0.9682926829268294,-0.6658854166666668,,,4,101.5,780.43,8,148.7,264.7,2,29,2426,14
26,10,00:42:15,76068,17,9,25,push/rush,0.0,0,2.0,6,-1.2426829268292685,0.7817187500000001,,,8,119.4,332.45,8,134.8,723.41,2,29,2426,14
26,11,00:42:16,76084,17,9,24,drive,0.0,0,1.0,5,-1.2182926829268292,-0.7029166666666665,,,8,119.3,613.04,8,119.6,301.66,2,29,2426,14
26,12,00:42:16,76101,17,9,25,drive,0.0,1,1.0,8,0.5597560975609757,0.8941666666666664,,,5,97.5,336.87,8,116.2,617.46,2,29,2426,14
26,13,00:42:17,76113,17,9,24,drive,0.0,0,1.0,8,0.6500000000000001,-0.8181770833333332,,,8,120.6,660.15,8,109.4,325.37,2,29,2426,14
26,14,00:42:17,76128,17,9,25,drive,0.0,1,2.0,10,1.069512195121951,1.7975,out,24.0,8,164.2,309.31,8,151.9,657.68,2,29,2426,14
28,1,00:43:25,78168,18,10,24,short service,0.0,1,2.0,7,-0.2792682926829269,-0.2459895833333334,,,8,181.9,626.82,8,125.1,296.86,2,29,2428,9
28,2,00:43:26,78188,18,10,25,push/rush,0.0,0,1.0,5,1.5463414634146342,1.4541145833333335,,,7,168.9,401.3,8,161.5,655.0,2,29,2428,9
28,3,00:43:27,78222,18,10,24,clear,0.0,1,1.0,8,-0.1121951219512193,-1.2850520833333332,,,5,263.9,752.81,8,185.2,326.08,2,29,2428,9
28,4,00:43:28,78258,18,10,25,smash,0.0,0,2.0,6,-0.9841463414634146,1.1370833333333337,,,8,190.5,217.8,8,166.7,715.12,2,29,2428,9
28,5,00:43:29,78270,18,10,24,defensive shot,0.0,0,2.0,8,-0.8219512195121952,-0.6295833333333333,,,8,128.5,706.08,8,142.1,228.1,2,29,2428,9
28,6,00:43:29,78294,18,10,25,push/rush,0.0,0,1.0,8,0.0585365853658537,0.8247395833333334,,,8,130.9,346.33,8,116.6,694.57,2,29,2428,9
28,7,00:43:30,78312,18,10,24,drive,0.0,0,1.0,8,-0.069512195121951,-0.6503645833333334,,,8,166.2,642.46,8,140.9,334.97,2,29,2428,9
28,8,00:43:30,78320,18,10,25,drive,0.0,1,1.0,7,-0.073170731707317,0.4868229166666668,,,8,142.2,332.67,8,173.2,633.97,2,29,2428,9
28,9,00:43:31,78334,18,10,24,drive,0.0,0,2.0,7,0.1792682926829266,0.0800520833333333,touched the net,24.0,7,153.0,571.64,8,154.3,304.41,2,29,2428,9
30,1,00:44:07,79431,19,11,24,short service,0.0,1,2.0,7,0.4939024390243902,-0.4397395833333333,,,8,163.9,628.12,8,225.7,283.04,2,29,2429,12
30,2,00:44:08,79453,19,11,25,push/rush,0.0,1,2.0,6,-1.1158536585365857,1.4080729166666668,,,7,192.8,382.36,8,170.4,620.88,2,29,2429,12
30,3,00:44:09,79486,19,11,24,drive,0.0,0,1.0,5,-1.1914634146341463,-0.96546875,,,9,115.9,767.39,8,161.2,292.31,2,29,2429,12
30,4,00:44:10,79502,19,11,25,smash,0.0,0,2.0,8,0.7439024390243902,1.1022395833333334,,,8,128.6,272.11,8,125.5,749.36,2,29,2429,12
30,5,00:44:10,79515,19,11,24,defensive shot,0.0,1,1.0,6,1.0378048780487807,-1.0216666666666667,,,8,139.4,712.41,5,58.1,266.38,2,29,2429,12
30,6,00:44:11,79541,19,11,25,defensive shot,0.0,1,2.0,1,1.295121951219512,0.6492708333333331,,,8,191.3,280.23,8,220.0,648.55,2,29,2429,12
30,7,00:44:12,79568,19,11,24,net shot,0.0,1,2.0,7,0.2487804878048781,-0.3960416666666668,,,5,263.2,611.3,8,216.3,285.44,2,29,2429,12
30,8,00:44:13,79594,19,11,25,lob,0.0,1,1.0,8,-0.4939024390243902,1.4889583333333334,,,7,165.5,388.55,8,200.6,628.44,2,29,2429,12
30,9,00:44:14,79634,19,11,24,smash,0.0,0,2.0,6,1.103658536585366,-0.8163541666666667,,,9,136.3,774.18,8,159.8,289.84,2,29,2429,12
30,10,00:44:15,79657,19,11,25,defensive shot,0.0,1,1.0,8,-0.7939024390243902,1.4336979166666666,,,8,244.9,300.42,8,176.4,702.71,2,29,2429,12
30,11,00:44:16,79694,19,11,24,smash,0.0,0,1.0,1,-0.8829268292682928,-0.4452083333333334,,,9,122.8,762.98,8,157.8,299.6,2,29,2429,12
30,12,00:44:16,79709,19,11,25,drive,0.0,0,2.0,3,1.482926829268293,1.5490104166666665,opponent's ball landed,24.0,8,113.5,355.21,8,135.9,751.74,2,29,2429,12
32,1,00:45:01,81041,20,12,25,short service,0.0,1,2.0,7,0.3597560975609756,0.5969791666666667,,,8,169.9,328.28,8,226.5,681.19,2,29,2431,9
32,2,00:45:02,81063,20,12,24,net shot,0.0,1,2.0,7,-0.1634146341463415,-0.3755208333333334,,,8,196.1,601.66,8,162.0,299.64,2,29,2431,9
32,3,00:45:02,81087,20,12,25,lob,0.0,0,1.0,8,-0.7121951219512196,1.3220312500000002,,,7,203.0,375.94,8,184.8,615.09,2,29,2431,9
32,4,00:45:03,81119,20,12,24,smash,0.0,0,2.0,8,-0.2378048780487804,-0.93578125,,,8,128.0,749.38,8,161.9,282.44,2,29,2431,9
32,5,00:45:04,81131,20,12,25,defensive shot,0.0,1,1.0,7,-0.5609756097560976,0.4934375,,,8,124.3,251.62,9,113.1,768.47,2,29,2431,9
32,6,00:45:05,81153,20,12,24,push/rush,0.0,0,1.0,8,-0.8329268292682926,-1.12265625,,,7,144.3,592.01,8,131.4,246.49,2,29,2431,9
32,7,00:45:05,81168,20,12,25,defensive shot,0.0,0,2.0,7,0.8451219512195123,0.4560416666666664,,,8,131.4,243.88,8,141.9,607.24,2,29,2431,9
32,8,00:45:06,81193,20,12,24,lob,0.0,1,1.0,4,1.076829268292683,-1.379895833333333,,,7,235.4,578.73,8,166.9,284.97,2,29,2431,9
32,9,00:45:07,81224,20,12,25,smash,0.0,1,2.0,10,1.6439024390243904,1.3304687500000003,out,24.0,9,239.2,199.06,8,195.6,597.08,2,29,2431,9
34,1,00:46:00,82829,20,14,25,short service,0.0,1,2.0,7,-0.1658536585365853,0.4608333333333334,,,8,183.1,328.4,8,142.7,672.52,2,29,2433,6
34,2,00:46:01,82853,20,14,24,net shot,0.0,1,2.0,7,-0.3378048780487803,-0.1414583333333334,,,7,147.3,574.78,8,177.6,316.58,2,29,2433,6
34,3,00:46:02,82878,20,14,25,net shot,0.0,0,2.0,7,0.1902439024390243,0.1940104166666666,,,7,157.2,417.78,7,163.5,590.63,2,29,2433,6
34,4,00:46:03,82904,20,14,24,net shot,0.0,0,1.0,7,0.2597560975609757,-0.0476041666666665,,,7,184.9,537.31,7,172.8,380.01,2,29,2433,6
34,5,00:46:04,82922,20,14,25,push/rush,0.0,1,2.0,7,-0.3573170731707318,0.5942708333333334,,,7,179.5,382.23,7,185.4,544.06,2,29,2433,6
34,6,00:46:04,82928,20,14,24,defensive shot,0.0,0,2.0,7,-0.7353658536585366,0.6335937499999998,not pass over the net,24.0,8,166.5,608.96,7,188.9,438.23,2,29,2433,6
35,1,00:46:17,83312,20,15,25,short service,0.0,1,2.0,7,0.4841463414634145,0.6056249999999999,,,8,170.6,328.28,8,224.6,675.88,2,29,2434,7
35,2,00:46:17,83334,20,15,24,lob,0.0,1,1.0,5,-1.0878048780487806,-1.360104166666667,,,8,207.8,604.8,8,167.1,314.11,2,29,2434,7
35,3,00:46:19,83370,20,15,25,smash,0.0,0,2.0,8,-0.1939024390243903,0.8913541666666666,,,3,93.7,183.61,8,152.8,699.98,2,29,2434,7
35,4,00:46:19,83387,20,15,24,defensive shot,0.0,0,2.0,7,0.7878048780487804,-0.5181770833333333,,,8,150.6,694.85,8,115.1,222.48,2,29,2434,7
35,5,00:46:20,83409,20,15,25,net shot,0.0,1,2.0,1,1.0646341463414637,0.3785937500000003,,,8,228.0,354.03,8,178.0,656.53,2,29,2434,7
35,6,00:46:21,83438,20,15,24,lob,0.0,1,1.0,9,-0.5414634146341464,-1.430104166666667,,,7,240.8,564.35,8,198.0,312.02,2,29,2434,7
35,7,00:46:22,83468,20,15,25,smash,0.0,0,2.0,5,1.2121951219512193,1.1245312499999998,opponent's ball landed,24.0,9,158.0,192.69,8,182.7,674.19,2,29,2434,7
1,1,00:08:54,16049,1,0,24,short service,0.0,1,2.0,7,0.3109756097560975,0.5864062500000001,,,8,170.9,340.5,8,212.5,703.28,1,30,2436,5
1,2,00:08:55,16072,1,0,13,net shot,0.0,0,2.0,1,-0.9890243902439024,-0.3976562500000001,,,7,183.7,590.71,8,167.1,328.45,1,30,2436,5
