obs_ball_round,obs_serve,obs_player,act_ball_type,act_landing_location_x,act_landing_location_y,act_player_defend_x,act_player_defend_y
29,False,A,長球,85.60421705245972,186.64881896972656,-111.53254508972168,-82.82052993774414
30,False,B,殺球,111.53254508972168,82.82052993774414,77.67547082901001,-191.48094940185547
31,False,A,殺球,-77.67547082901001,191.48094940185547,71.23771071434021,-38.387258529663086
32,False,B,切球,-71.23771071434021,38.387258529663086,-37.301653146743774,-74.53168106079102
33,False,A,挑球,37.301653146743774,74.53168106079102,61.338683009147644,-222.716552734375
34,False,B,殺球,-61.338683009147644,222.716552734375,-143.94084763526917,-27.86836814880371
35,False,A,平球,143.94084763526917,27.86836814880371,-99.97629022598267,-162.95402908325195
36,False,B,放小球,99.97629022598267,162.95402908325195,45.497026443481445,-109.61896896362305
37,False,A,擋小球,-45.497026443481445,109.61896896362305,-64.27314245700836,-236.42549896240234
38,False,B,放小球,64.27314245700836,236.42549896240234,-68.8254451751709,-94.51693344116211
39,False,A,挑球,68.8254451751709,94.51693344116211,-15.283129304647446,-209.74817657470703
40,False,B,殺球,15.283129304647446,209.74817657470703,73.45463418960571,-82.21304702758789
41,False,A,放小球,-73.45463418960571,82.21304702758789,-22.914799690246582,-274.2156524658203
42,False,B,放小球,22.914799690246582,274.2156524658203,-1.9290023744106293,-226.85186767578125
43,False,A,放小球,1.9290023744106293,226.85186767578125,149.59975719451904,-336.8795166015625
44,False,B,推球,-149.59975719451904,336.8795166015625,-63.18889141082764,-89.94586563110352
45,False,A,殺球,63.18889141082764,89.94586563110352,-10.876448512077332,-64.35206604003906
46,False,B,挑球,10.876448512077332,64.35206604003906,15.829032987356186,-139.3708724975586
47,False,A,切球,-15.829032987356186,139.3708724975586,119.69574856758118,-262.2190399169922
48,False,B,放小球,-119.69574856758118,262.2190399169922,-53.16550898551941,-123.27751541137695
49,False,A,挑球,53.16550898551941,123.27751541137695,-14.220668196678162,-90.1039047241211
50,False,B,擋小球,14.220668196678162,90.1039047241211,-110.44893431663513,-263.7123260498047
51,False,A,放小球,110.44893431663513,263.7123260498047,54.89305377006531,-110.55004501342773
52,False,B,放小球,-54.89305377006531,110.55004501342773,-93.68495225906372,-213.00900268554688
53,False,A,殺球,93.68495225906372,213.00900268554688,8.14874717593193,-206.42943572998047
54,False,B,殺球,-8.14874717593193,206.42943572998047,-33.976238429546356,-133.22853088378906
55,False,A,殺球,33.976238429546356,133.22853088378906,0,-165
1,True,B,發短球,28.665965269030522,151.32938814572793,62.14642192635135,-286.4349583978725
2,False,A,推球,-62.14642192635135,286.4349583978725,-74.6310679306433,-289.3528415014388
3,False,B,長球,74.6310679306433,289.3528415014388,77.08565728007623,-294.2708702161094
4,False,A,長球,-77.08565728007623,294.2708702161094,-87.75213705254768,-106.45553468734857
5,False,B,發長球,87.75213705254768,106.45553468734857,161.53403210639954,-223.7129364013672
6,False,A,挑球,-161.53403210639954,223.7129364013672,-34.393381118774414,-228.78778076171875
7,False,B,長球,34.393381118774414,228.78778076171875,-89.25599265098572,-152.54100799560547
8,False,A,殺球,89.25599265098572,152.54100799560547,-94.7917594909668,-286.44249725341797
9,False,B,擋小球,94.7917594909668,286.44249725341797,139.9450204372406,-230.7136993408203
10,False,A,擋小球,-139.9450204372406,230.7136993408203,74.04403257369995,-110.19297790527344
11,False,B,放小球,-74.04403257369995,110.19297790527344,-15.637040376663208,-255.08629608154297
12,False,A,挑球,15.637040376663208,255.08629608154297,49.14198887348175,-139.81388092041016
13,False,B,切球,-49.14198887348175,139.81388092041016,38.62190103530884,-123.49656677246094
14,False,A,放小球,-38.62190103530884,123.49656677246094,122.11381077766418,29.971454620361328
15,False,B,推球,-122.11381077766418,-29.971454620361328,42.04242318868637,-408.7853698730469
16,False,A,殺球,-42.04242318868637,408.7853698730469,-2.4718725830316544,-74.26733016967773
17,False,B,長球,2.4718725830316544,74.26733016967773,-31.844392955303192,-144.7281723022461
18,False,A,擋小球,31.844392955303192,144.7281723022461,91.32510113716125,-237.5641860961914
19,False,B,擋小球,-91.32510113716125,237.5641860961914,-237.6424298286438,-275.28978729248047
20,False,A,長球,237.6424298286438,275.28978729248047,84.97775626182556,-141.28728485107422
21,False,B,擋小球,-84.97775626182556,141.28728485107422,43.34704804420471,-65.98323059082031
22,False,A,推球,-43.34704804420471,65.98323059082031,-132.56720733642578,-257.20604705810547
23,False,B,殺球,132.56720733642578,257.20604705810547,97.33615589141846,-61.7154598236084
24,False,A,擋小球,-97.33615589141846,61.7154598236084,-30.182661771774292,-487.50152587890625
25,False,B,放小球,30.182661771774292,487.50152587890625,-58.52852928638458,-317.68316650390625
26,False,A,殺球,58.52852928638458,317.68316650390625,-39.373395919799805,-151.51036071777344
27,False,B,長球,39.373395919799805,151.51036071777344,26.578801572322845,-166.4422721862793
28,False,A,殺球,-26.578801572322845,166.4422721862793,49.484373688697815,34.937686920166016
29,False,B,放小球,-49.484373688697815,-34.937686920166016,-46.141703367233276,-132.7607421875
30,False,A,挑球,46.141703367233276,132.7607421875,3.723678082227707,-137.39353561401367
31,False,B,擋小球,-3.723678082227707,137.39353561401367,16.787549912929535,-223.04478454589844
32,False,A,平球,-16.787549912929535,223.04478454589844,-20.324731290340424,-120.6619873046875
33,False,B,放小球,20.324731290340424,120.6619873046875,-124.33791422843933,-285.47825622558594
34,False,A,長球,124.33791422843933,285.47825622558594,119.10337376594543,-182.73455810546875
35,False,B,殺球,-119.10337376594543,182.73455810546875,-127.96199679374695,-144.05499649047852
36,False,A,殺球,127.96199679374695,144.05499649047852,-43.66413474082947,-210.68643188476562
37,False,B,殺球,43.66413474082947,210.68643188476562,-13.22962698340416,-203.87618255615234
38,False,A,擋小球,13.22962698340416,203.87618255615234,-38.907360196113586,-59.021888732910156
39,False,B,挑球,38.907360196113586,59.021888732910156,99.45898866653442,-189.11680603027344
40,False,A,擋小球,-99.45898866653442,189.11680603027344,54.15622162818909,-312.7173538208008
41,False,B,挑球,-54.15622162818909,312.7173538208008,-69.19225811958313,-321.9679260253906
42,False,A,切球,69.19225811958313,321.9679260253906,16.093735933303833,-175.88928604125977
43,False,B,推球,-16.093735933303833,175.88928604125977,-28.83062505722046,17.162410736083984
44,False,A,長球,28.83062505722046,-17.162410736083984,-26.39979636669159,-194.67766952514648
45,False,B,切球,26.39979636669159,194.67766952514648,4.7882786095142365,-34.465206146240234
46,False,A,挑球,-4.7882786095142365,34.465206146240234,167.88998413085938,-88.22186660766602
47,False,B,擋小球,-167.88998413085938,88.22186660766602,-61.14002728462219,-193.18859100341797
48,False,A,挑球,61.14002728462219,193.18859100341797,143.27141523361206,-254.47225952148438
49,False,B,切球,-143.27141523361206,254.47225952148438,65.93887400627136,-269.7398376464844
50,False,A,切球,-65.93887400627136,269.7398376464844,-32.347224712371826,-202.34776306152344
51,False,B,放小球,32.347224712371826,202.34776306152344,43.168536484241486,-400.8960876464844
52,False,A,推球,-43.168536484241486,400.8960876464844,157.46426582336426,-159.49029159545898
53,False,B,殺球,-157.46426582336426,159.49029159545898,-158.49456787109375,-55.20655822753906
54,False,A,切球,158.49456787109375,55.20655822753906,-3.1979893147945404,-206.16228485107422
55,False,B,放小球,3.1979893147945404,206.16228485107422,0,-165
1,True,B,發短球,-54.25201377978203,161.6575089729269,56.759780811806195,-281.12929592406
2,False,A,推球,-56.759780811806195,281.12929592406,72.35838750693296,-117.6885815742362
3,False,B,切球,-72.35838750693296,117.6885815742362,-77.29075526426763,-98.82991585872162
4,False,A,擋小球,77.29075526426763,98.82991585872162,73.49804049978854,-88.16968288641243
5,False,B,挑球,-73.49804049978854,88.16968288641243,25.54415202140808,-439.98255920410156
6,False,A,切球,-25.54415202140808,439.98255920410156,-75.52788734436035,-238.74757385253906
7,False,B,切球,75.52788734436035,238.74757385253906,54.894832730293274,-56.381649017333984
8,False,A,放小球,-54.894832730293274,56.381649017333984,59.34407103061676,-96.56981658935547
9,False,B,放小球,-59.34407103061676,96.56981658935547,58.80033242702484,-305.77806091308594
10,False,A,挑球,-58.80033242702484,305.77806091308594,-184.12672805786133,-182.76317977905273
11,False,B,殺球,184.12672805786133,182.76317977905273,-17.02336236834526,-52.78156661987305
12,False,A,平球,17.02336236834526,52.78156661987305,37.73386192321777,-197.3846092224121
13,False,B,挑球,-37.73386192321777,197.3846092224121,-78.85554802417755,-175.3862533569336
14,False,A,殺球,78.85554802417755,175.3862533569336,-8.971812009811401,-147.9575653076172
15,False,B,擋小球,8.971812009811401,147.9575653076172,161.339262008667,-228.45996856689453
16,False,A,挑球,-161.339262008667,228.45996856689453,44.634392976760864,-122.35803604125977
17,False,B,切球,-44.634392976760864,122.35803604125977,50.75889825820923,-147.59917449951172
18,False,A,挑球,-50.75889825820923,147.59917449951172,77.39544677734375,-204.6726303100586
19,False,B,長球,-77.39544677734375,204.6726303100586,-17.761238008737564,-376.8205108642578
20,False,A,長球,17.761238008737564,376.8205108642578,78.52332937717438,-280.139892578125
21,False,B,擋小球,-78.52332937717438,280.139892578125,0.41560132801532745,-274.62371826171875
22,False,A,長球,-0.41560132801532745,274.62371826171875,-8.081447511911392,-179.0111312866211
23,False,B,切球,8.081447511911392,179.0111312866211,46.514195561409,-234.61199188232422
24,False,A,挑球,-46.514195561409,234.61199188232422,-155.77599263191223,-293.7908172607422
25,False,B,放小球,155.77599263191223,293.7908172607422,78.97254681587219,-237.44353485107422
26,False,A,放小球,-78.97254681587219,237.44353485107422,-150.77014207839966,-161.05704498291016
27,False,B,挑球,150.77014207839966,161.05704498291016,-26.14110416173935,-175.5019989013672
28,False,A,殺球,26.14110416173935,175.5019989013672,10.003424048423767,-81.54483985900879
29,False,B,擋小球,-10.003424048423767,81.54483985900879,164.2350559234619,-366.7040710449219
30,False,A,擋小球,-164.2350559234619,366.7040710449219,-66.34573090076447,-178.54542541503906
31,False,B,切球,66.34573090076447,178.54542541503906,10.187404081225395,-299.60298919677734
32,False,A,放小球,-10.187404081225395,299.60298919677734,50.84262752532959,-44.97186279296875
33,False,B,推球,-50.84262752532959,44.97186279296875,122.5220947265625,-150.07096099853516
34,False,A,平球,-122.5220947265625,150.07096099853516,45.752026319503784,-356.93267822265625
35,False,B,放小球,-45.752026319503784,356.93267822265625,121.39641642570496,-225.6249008178711
36,False,A,放小球,-121.39641642570496,225.6249008178711,208.24294662475586,-149.66067504882812
37,False,B,挑球,-208.24294662475586,149.66067504882812,-150.9297070503235,-12.340492248535156
38,False,A,挑球,150.9297070503235,12.340492248535156,-147.077134847641,-156.66320037841797
39,False,B,殺球,147.077134847641,156.66320037841797,183.0621738433838,-172.25169372558594
40,False,A,平球,-183.0621738433838,172.25169372558594,-60.13185119628906,-129.85192489624023
41,False,B,擋小球,60.13185119628906,129.85192489624023,-161.8772430419922,-191.2996063232422
42,False,A,挑球,161.8772430419922,191.2996063232422,81.17530632019043,-155.30570220947266
43,False,B,擋小球,-81.17530632019043,155.30570220947266,9.076301157474518,-239.24046325683594
44,False,A,放小球,-9.076301157474518,239.24046325683594,-81.74531054496765,-108.47968292236328
45,False,B,放小球,81.74531054496765,108.47968292236328,-99.34524011611938,-365.3321533203125
46,False,A,推球,99.34524011611938,365.3321533203125,-89.4602689743042,-220.3064727783203
47,False,B,殺球,89.4602689743042,220.3064727783203,-43.59219455718994,-81.07040023803711
48,False,A,擋小球,43.59219455718994,81.07040023803711,-11.055101811885834,-148.7803497314453
49,False,B,推球,11.055101811885834,148.7803497314453,-108.9585349559784,-133.77753829956055
50,False,A,殺球,108.9585349559784,133.77753829956055,96.32656264305115,-192.67537689208984
51,False,B,切球,-96.32656264305115,192.67537689208984,-11.692304402589798,-219.2338104248047
52,False,A,放小球,11.692304402589798,219.2338104248047,93.05924415588379,-225.29117584228516
53,False,B,放小球,-93.05924415588379,225.29117584228516,-47.94838786125183,82.35323333740234
54,False,A,殺球,47.94838786125183,-82.35323333740234,-31.610519647598267,-220.78632354736328
55,False,B,擋小球,31.610519647598267,220.78632354736328,0,-165
1,True,B,發短球,29.6025341715048,131.60276198035797,64.89680360004914,-275.68070286648515
2,False,A,推球,-64.89680360004914,275.68070286648515,57.265198814638666,-262.9131437943451
3,False,B,長球,-57.265198814638666,262.9131437943451,42.68044619802197,-167.3070951808046
4,False,A,殺球,-42.68044619802197,167.3070951808046,-0.5517216507877265,-140.04330340698073
5,False,B,平球,0.5517216507877265,140.04330340698073,35.12263751029968,-141.20719146728516
6,False,A,放小球,-35.12263751029968,141.20719146728516,-48.800376176834106,-146.99023056030273
7,False,B,推球,48.800376176834106,146.99023056030273,-127.6068651676178,-372.6936798095703
8,False,A,殺球,127.6068651676178,372.6936798095703,85.14961338043213,-197.4648551940918
9,False,B,擋小球,-85.14961338043213,197.4648551940918,-53.34200930595398,-254.55169677734375
10,False,A,放小球,53.34200930595398,254.55169677734375,-47.484580755233765,9.703659057617188
11,False,B,平球,47.484580755233765,-9.703659057617188,140.53866600990295,-309.5449752807617
12,False,A,長球,-140.53866600990295,309.5449752807617,11.842221170663834,-292.72898864746094
13,False,B,擋小球,-11.842221170663834,292.72898864746094,37.54915523529053,-169.9530906677246
14,False,A,殺球,-37.54915523529053,169.9530906677246,-29.830792605876923,-122.41215515136719
15,False,B,擋小球,29.830792605876923,122.41215515136719,-148.17694330215454,-371.65826416015625
16,False,A,長球,148.17694330215454,371.65826416015625,50.31254005432129,-277.52278900146484
17,False,B,殺球,-50.31254005432129,277.52278900146484,54.37295639514923,-147.78103256225586
18,False,A,平球,-54.37295639514923,147.78103256225586,66.93793964385986,-122.48356628417969
19,False,B,擋小球,-66.93793964385986,122.48356628417969,-26.337245225906372,-249.3549346923828
20,False,A,擋小球,26.337245225906372,249.3549346923828,-97.6509747505188,-119.52315139770508
21,False,B,放小球,97.6509747505188,119.52315139770508,-81.76632237434387,-296.83077239990234
22,False,A,擋小球,81.76632237434387,296.83077239990234,72.62876510620117,-93.37054061889648
23,False,B,放小球,-72.62876510620117,93.37054061889648,-52.75276744365692,-190.38542938232422
24,False,A,挑球,52.75276744365692,190.38542938232422,-32.99346798658371,-324.57247161865234
25,False,B,切球,32.99346798658371,324.57247161865234,-13.517463952302933,-286.1302261352539
26,False,A,放小球,13.517463952302933,286.1302261352539,-146.97504305839539,-152.5674057006836
27,False,B,挑球,146.97504305839539,152.5674057006836,-107.83208441734314,-217.16751098632812
28,False,A,擋小球,107.83208441734314,217.16751098632812,31.015967547893524,-156.49000549316406
29,False,B,推球,-31.015967547893524,156.49000549316406,-18.65749204158783,-226.62543487548828
30,False,A,切球,18.65749204158783,226.62543487548828,-18.010454416275024,-188.8709487915039
31,False,B,放小球,18.010454416275024,188.8709487915039,160.4169852733612,-410.0842742919922
32,False,A,推球,-160.4169852733612,410.0842742919922,-139.63472747802734,-282.38938903808594
33,False,B,殺球,139.63472747802734,282.38938903808594,-168.54793071746826,-23.06441307067871
34,False,A,擋小球,168.54793071746826,23.06441307067871,-25.09449702501297,-22.956279754638672
35,False,B,殺球,25.09449702501297,22.956279754638672,-52.13626754283905,-80.69704818725586
36,False,A,擋小球,52.13626754283905,80.69704818725586,167.0728588104248,-204.82524871826172
37,False,B,擋小球,-167.0728588104248,204.82524871826172,29.441061794757843,-144.34336471557617
38,False,A,挑球,-29.441061794757843,144.34336471557617,111.60299968719482,-149.5582504272461
39,False,B,平球,-111.60299968719482,149.5582504272461,-84.32939910888672,-174.56905364990234
40,False,A,長球,84.32939910888672,174.56905364990234,-64.90327870845795,-107.53628349304199
41,False,B,挑球,64.90327870845795,107.53628349304199,82.44648778438568,-202.2588348388672
42,False,A,長球,-82.44648778438568,202.2588348388672,-117.44464111328125,-80.59964370727539
43,False,B,長球,117.44464111328125,80.59964370727539,16.39102292060852,-236.29157257080078
44,False,A,切球,-16.39102292060852,236.29157257080078,-121.29840087890625,-137.32213592529297
45,False,B,挑球,121.29840087890625,137.32213592529297,-181.3439302444458,-296.3586120605469
46,False,A,長球,181.3439302444458,296.3586120605469,15.67898803949356,-217.73267364501953
47,False,B,擋小球,-15.67898803949356,217.73267364501953,4.66741056740284,-276.9054412841797
48,False,A,放小球,-4.66741056740284,276.9054412841797,-31.591277241706848,-213.60648345947266
49,False,B,放小球,31.591277241706848,213.60648345947266,-89.21997117996216,-93.04831314086914
50,False,A,挑球,89.21997117996216,93.04831314086914,-10.348159670829773,-119.02876663208008
51,False,B,殺球,10.348159670829773,119.02876663208008,39.733911216259,-41.5910530090332
52,False,A,擋小球,-39.733911216259,41.5910530090332,121.12426137924194,-137.23910903930664
53,False,B,挑球,-121.12426137924194,137.23910903930664,-105.44915413856506,-181.31182098388672
54,False,A,切球,105.44915413856506,181.31182098388672,-5.083726763725281,-213.23368072509766
55,False,B,放小球,5.083726763725281,213.23368072509766,0,-165
1,True,A,發短球,-48.108927653409154,132.42358043110983,78.10216868237347,-277.6689374557938
2,False,B,挑球,-78.10216868237347,277.6689374557938,-79.56218996704968,-292.8373471568434
3,False,A,長球,79.56218996704968,292.8373471568434,-41.539941945087094,-136.06926646949591
4,False,B,切球,41.539941945087094,136.06926646949591,-64.55021235099531,-256.1598574985975
5,False,A,殺球,64.55021235099531,256.1598574985975,-42.01473259925842,-261.7474060058594
6,False,B,殺球,42.01473259925842,261.7474060058594,-17.98637220263481,-70.62859916687012
7,False,A,放小球,17.98637220263481,70.62859916687012,-66.50318431854248,-43.26320266723633
8,False,B,挑球,66.50318431854248,43.26320266723633,-137.65663075447083,-177.36901092529297
9,False,A,長球,137.65663075447083,177.36901092529297,45.55258858203888,-100.36214828491211
10,False,B,長球,-45.55258858203888,100.36214828491211,-123.9548647403717,-275.8553771972656
11,False,A,切球,123.9548647403717,275.8553771972656,24.72360795736313,-92.01560592651367
12,False,B,放小球,-24.72360795736313,92.01560592651367,23.049252152442932,-198.35472869873047
13,False,A,放小球,-23.049252152442932,198.35472869873047,-68.77682340145111,-139.52103805541992
14,False,B,平球,68.77682340145111,139.52103805541992,-145.50067019462585,26.771820068359375
15,False,A,推球,145.50067019462585,-26.771820068359375,-151.5635528564453,-158.87435913085938
16,False,B,殺球,151.5635528564453,158.87435913085938,-30.319511711597443,-29.33650779724121
17,False,A,擋小球,30.319511711597443,29.33650779724121,-47.4979385137558,-196.77593231201172
18,False,B,推球,47.4979385137558,196.77593231201172,1.5403198301792145,-214.2350311279297
19,False,A,殺球,-1.5403198301792145,214.2350311279297,3.356788158416748,-305.51515197753906
20,False,B,擋小球,-3.356788158416748,305.51515197753906,-58.195929408073425,-172.6052360534668
21,False,A,切球,58.195929408073425,172.6052360534668,-17.07074612379074,34.736305236816406
22,False,B,放小球,17.07074612379074,-34.736305236816406,-167.33475494384766,-258.4212417602539
23,False,A,放小球,167.33475494384766,258.4212417602539,-80.39173412322998,-229.0310821533203
24,False,B,放小球,80.39173412322998,229.0310821533203,205.38371658325195,-128.62236404418945
25,False,A,放小球,-205.38371658325195,128.62236404418945,-17.84825026988983,-280.66156005859375
26,False,B,挑球,17.84825026988983,280.66156005859375,23.00880253314972,-20.071651458740234
27,False,A,殺球,-23.00880253314972,20.071651458740234,-59.983874797821045,-219.6986541748047
28,False,B,擋小球,59.983874797821045,219.6986541748047,-53.39656448364258,-92.03450393676758
29,False,A,擋小球,53.39656448364258,92.03450393676758,-90.73420715332031,-156.47437286376953
30,False,B,推球,90.73420715332031,156.47437286376953,52.23459577560425,-185.65325164794922
31,False,A,平球,-52.23459577560425,185.65325164794922,-22.803527802228928,-117.28820037841797
32,False,B,平球,22.803527802228928,117.28820037841797,-6.945672810077667,-53.71210861206055
33,False,A,放小球,6.945672810077667,53.71210861206055,64.72485768795013,-194.71925735473633
34,False,B,推球,-64.72485768795013,194.71925735473633,-46.454503655433655,-270.1130065917969
35,False,A,長球,46.454503655433655,270.1130065917969,-28.85602080821991,-178.97223281860352
36,False,B,長球,28.85602080821991,178.97223281860352,53.94846510887146,-167.53190994262695
37,False,A,放小球,-53.94846510887146,167.53190994262695,64.91212046146393,-149.6208953857422
38,False,B,切球,-64.91212046146393,149.6208953857422,-55.35028696060181,-86.19036102294922
39,False,A,推球,55.35028696060181,86.19036102294922,-68.1855776309967,-79.22305679321289
40,False,B,殺球,68.1855776309967,79.22305679321289,-39.33701288700104,1.2218093872070312
41,False,A,擋小球,39.33701288700104,-1.2218093872070312,93.4234471321106,-54.85658836364746
42,False,B,放小球,-93.4234471321106,54.85658836364746,-40.4059317111969,-211.03604125976562
43,False,A,放小球,40.4059317111969,211.03604125976562,13.660111665725708,-141.3346176147461
44,False,B,長球,-13.660111665725708,141.3346176147461,-0.48646923154592514,-160.9432601928711
45,False,A,切球,0.48646923154592514,160.9432601928711,29.11927092075348,-117.73193359375
46,False,B,長球,-29.11927092075348,117.73193359375,-84.80960392951965,-30.66619110107422
47,False,A,長球,84.80960392951965,30.66619110107422,155.9550883769989,-236.41004943847656
48,False,B,長球,-155.9550883769989,236.41004943847656,36.27708899974823,-257.9443664550781
49,False,A,切球,-36.27708899974823,257.9443664550781,-7.727659970521927,-60.62756061553955
50,False,B,擋小球,7.727659970521927,60.62756061553955,127.54164028167725,-212.65544891357422
51,False,A,擋小球,-127.54164028167725,212.65544891357422,-206.24956130981445,-217.75167083740234
52,False,B,放小球,206.24956130981445,217.75167083740234,59.115991950035095,-267.6197738647461
53,False,A,挑球,-59.115991950035095,267.6197738647461,-15.702282130718231,-196.98629760742188
54,False,B,長球,15.702282130718231,196.98629760742188,12.817800521850586,-241.7652587890625
55,False,A,殺球,-12.817800521850586,241.7652587890625,0,-165
1,True,A,發長球,63.45748957167163,280.71994315866164,48.84288062669998,-207.55488917009563
2,False,B,殺球,-48.84288062669998,207.55488917009563,-65.44399854712432,-278.04424426183164
3,False,A,擋小球,65.44399854712432,278.04424426183164,-67.01380471805442,-291.8161823663056
4,False,B,長球,67.01380471805442,291.8161823663056,-65.34641371111655,-269.91257035194474
5,False,A,推球,65.34641371111655,269.91257035194474,-24.737317502498627,-341.8247604370117
6,False,B,切球,24.737317502498627,341.8247604370117,197.4742031097412,-136.78594970703125
7,False,A,推球,-197.4742031097412,136.78594970703125,35.03969293832779,-299.6369857788086
8,False,B,長球,-35.03969293832779,299.6369857788086,34.6322420835495,-236.95775604248047
9,False,A,殺球,-34.6322420835495,236.95775604248047,-96.59950947761536,-125.28277969360352
10,False,B,切球,96.59950947761536,125.28277969360352,24.86363458633423,-307.0276641845703
11,False,A,放小球,-24.86363458633423,307.0276641845703,38.53583085536957,-389.34495544433594
12,False,B,推球,-38.53583085536957,389.34495544433594,46.93532907962799,-255.83407592773438
13,False,A,殺球,-46.93532907962799,255.83407592773438,74.96066904067993,-123.15035629272461
14,False,B,擋小球,-74.96066904067993,123.15035629272461,-131.8844075202942,-186.9552459716797
15,False,A,平球,131.8844075202942,186.9552459716797,1.814910352230072,-117.48664093017578
16,False,B,擋小球,-1.814910352230072,117.48664093017578,32.97642254829407,-214.57791900634766
17,False,A,推球,-32.97642254829407,214.57791900634766,18.328152179718018,-249.62014770507812
18,False,B,切球,-18.328152179718018,249.62014770507812,120.96151947975159,-211.24695587158203
19,False,A,切球,-120.96151947975159,211.24695587158203,-66.45835542678833,-83.40132331848145
20,False,B,挑球,66.45835542678833,83.40132331848145,3.867597669363022,-280.3698425292969
21,False,A,長球,-3.867597669363022,280.3698425292969,115.61205744743347,89.55176544189453
22,False,B,擋小球,-115.61205744743347,-89.55176544189453,-67.17006552219391,-173.96402740478516
23,False,A,放小球,67.17006552219391,173.96402740478516,-53.32618319988251,-41.87482833862305
24,False,B,放小球,53.32618319988251,41.87482833862305,72.91951251029968,-125.91680908203125
25,False,A,推球,-72.91951251029968,125.91680908203125,1.8157021403312683,-213.2881088256836
26,False,B,平球,-1.8157021403312683,213.2881088256836,58.16780614852905,-68.3266658782959
27,False,A,切球,-58.16780614852905,68.3266658782959,-18.90115249156952,-121.18953704833984
28,False,B,挑球,18.90115249156952,121.18953704833984,-38.19524711370468,-190.0280532836914
29,False,A,擋小球,38.19524711370468,190.0280532836914,33.15864145755768,-350.2249298095703
30,False,B,推球,-33.15864145755768,350.2249298095703,-19.018051326274872,-315.2989044189453
31,False,A,切球,19.018051326274872,315.2989044189453,59.61954486370087,-215.11751556396484
32,False,B,挑球,-59.61954486370087,215.11751556396484,-65.63409924507141,-89.20780181884766
33,False,A,切球,65.63409924507141,89.20780181884766,19.12687575817108,-192.42753219604492
34,False,B,挑球,-19.12687575817108,192.42753219604492,6.537251770496368,-127.00804901123047
35,False,A,長球,-6.537251770496368,127.00804901123047,19.326650738716125,-50.43486022949219
36,False,B,殺球,-19.326650738716125,50.43486022949219,43.74548363685608,-94.80241775512695
37,False,A,擋小球,-43.74548363685608,94.80241775512695,-33.13463842868805,-124.52759552001953
38,False,B,擋小球,33.13463842868805,124.52759552001953,-29.359866976737976,-63.8922176361084
39,False,A,放小球,29.359866976737976,63.8922176361084,70.63455879688263,-195.29705810546875
40,False,B,挑球,-70.63455879688263,195.29705810546875,28.23935228586197,-184.68359375
41,False,A,殺球,-28.23935228586197,184.68359375,-4.109475493431091,-199.95954132080078
42,False,B,擋小球,4.109475493431091,199.95954132080078,-11.74835029244423,-250.4715576171875
43,False,A,殺球,11.74835029244423,250.4715576171875,-13.040075480937958,-57.30154991149902
44,False,B,擋小球,13.040075480937958,57.30154991149902,-89.53237557411194,-171.71835327148438
45,False,A,挑球,89.53237557411194,171.71835327148438,125.25242948532104,-245.9859619140625
46,False,B,切球,-125.25242948532104,245.9859619140625,26.443119883537292,-102.41801452636719
47,False,A,擋小球,-26.443119883537292,102.41801452636719,125.88524413108826,-90.60832595825195
48,False,B,擋小球,-125.88524413108826,90.60832595825195,-49.099799275398254,-189.1195526123047
49,False,A,挑球,49.099799275398254,189.1195526123047,11.571482181549072,-340.17578125
50,False,B,推球,-11.571482181549072,340.17578125,-16.53533375263214,-128.1615104675293
51,False,A,擋小球,16.53533375263214,128.1615104675293,182.75822019577026,-154.0124053955078
52,False,B,切球,-182.75822019577026,154.0124053955078,34.99127644300461,-61.43962860107422
53,False,A,擋小球,-34.99127644300461,61.43962860107422,-143.13079452514648,-177.7096176147461
54,False,B,放小球,143.13079452514648,177.7096176147461,-102.95932269096375,-174.387939453125
55,False,A,放小球,102.95932269096375,174.387939453125,0,-165
1,True,B,發短球,-54.02734119534932,282.9561097746961,-31.369582271331666,-277.7792644962948
2,False,A,長球,31.369582271331666,277.7792644962948,132.9989629252209,-259.66357792982274
3,False,B,殺球,-132.9989629252209,259.66357792982274,0,-165
1,True,A,發短球,-56.653720670790705,137.18972962980354,-70.14141808516186,-269.1881422125359
2,False,B,推球,70.14141808516186,269.1881422125359,-63.00555990551155,-103.74571168512284
3,False,A,殺球,63.00555990551155,103.74571168512284,-54.63360428869623,-284.079793012653
4,False,B,推球,54.63360428869623,284.079793012653,-157.20244719114368,-280.10399162681256
5,False,A,擋小球,157.20244719114368,280.10399162681256,97.6875388622284,-76.7356948852539
6,False,B,放小球,-97.6875388622284,76.7356948852539,-94.57098269462585,-182.33668518066406
7,False,A,放小球,94.57098269462585,182.33668518066406,126.31991624832153,6.224632263183594
8,False,B,放小球,-126.31991624832153,-6.224632263183594,1.0724967792630196,-261.39942932128906
9,False,A,放小球,-1.0724967792630196,261.39942932128906,-64.09461379051208,-61.02225875854492
10,False,B,放小球,64.09461379051208,61.02225875854492,-42.96558713912964,-162.93052673339844
11,False,A,挑球,42.96558713912964,162.93052673339844,-17.297455340623856,-150.1375961303711
12,False,B,擋小球,17.297455340623856,150.1375961303711,-33.54843580722809,-358.18502044677734
13,False,A,放小球,33.54843580722809,358.18502044677734,158.75405931472778,-160.41975784301758
14,False,B,放小球,-158.75405931472778,160.41975784301758,-27.740577220916748,-62.978057861328125
15,False,A,推球,27.740577220916748,62.978057861328125,-8.925544947385788,-172.84453964233398
