rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id
23,6,00:44:33,66837.0,10.0,13.0,Kento MOMOTA,2.0,接殺防守,,0.0,1.0,8.0,191.35436220353813,315.728959565162,2.0,7.0,-0.5440990505792976,0.6206610548917878,,,,,8.0,0.1946167033719525,-0.8942339645553462,8.0,0.43238223041726537,1.3424633247972373,0.0,2,23,58
23,7,00:44:34,66857.0,10.0,13.0,CHOU Tien Chen,2.0,網前球,,1.0,1.0,7.0,130.3838778524976,586.1669225392233,2.0,7.0,-0.6951155895265612,-0.32280696888719324,,,,,8.0,-0.6196916439131611,0.7234668559521994,8.0,-0.08726970797004631,-0.8716002492011597,0.0,2,23,58
23,8,00:44:35,66880.0,10.0,13.0,Kento MOMOTA,2.0,挑球,,1.0,2.0,7.0,118.00052165882198,405.0210619736589,1.0,8.0,0.5061618849661769,1.2836470147510692,,,,,7.0,-0.7290299445786522,-0.20717533432978139,8.0,-0.4942701796185077,0.8494269451321177,0.0,2,23,58
23,9,00:44:36,66917.0,10.0,13.0,CHOU Tien Chen,3.0,殺球,,0.0,1.0,8.0,216.5052745672265,713.4602268322053,2.0,6.0,1.0267307617999595,-1.1225748101092916,對手落地致勝,落地致勝,B,,9.0,0.2849834575194405,1.5281708610288423,8.0,-0.11074478213217102,-1.0901669121680275,0.0,2,23,58
23,10,,,,,Kento MOMOTA,,接不到,,,,,,,,,0.0,0.0,,,,,,0.0,-1.0,,0.0,1.0,,2,23,58
24,1,00:45:04,67619.0,11.0,13.0,CHOU Tien Chen,1.0,發短球,,1.0,2.0,7.0,,,2.0,8.0,0.3198886497365976,-0.8698829335866994,,,,,8.0,-0.12944356208178862,0.948548079880848,8.0,0.46228554239822084,-0.905054065597008,0.0,2,23,59
24,2,00:45:05,67634.0,11.0,13.0,Kento MOMOTA,2.0,接殺防守,,1.0,1.0,8.0,201.230869278401,299.9824767513537,2.0,8.0,0.31926961463187425,0.7183697328952429,,,,,8.0,0.5871741658379867,-0.6478345917127921,8.0,0.13719318805842717,1.0213968639995585,0.0,2,23,59
24,3,00:45:06,67654.0,11.0,13.0,CHOU Tien Chen,2.0,挑球,,1.0,2.0,8.0,201.1801083998137,604.9269887158866,1.0,8.0,0.8324391335441953,-1.2496837637569558,,,,,8.0,0.4810645811960748,0.836391771317062,8.0,0.20826261581147984,-0.8466408195887031,0.0,2,23,59
24,4,00:45:07,67682.0,11.0,13.0,Kento MOMOTA,2.0,平球,,0.0,1.0,8.0,243.260008950624,227.0607173586645,2.0,8.0,0.8311211277932318,0.7960731988619051,,,,,8.0,0.8181302503590296,-1.2625395839916875,8.0,0.1603794694950052,1.060901796655606,0.0,2,23,59
24,5,00:45:07,67696.0,11.0,13.0,CHOU Tien Chen,2.0,接殺防守,,0.0,1.0,8.0,243.151932479045,619.8460541814858,2.0,8.0,0.41918359935277505,-0.7752699725439882,,,,,8.0,0.4668610613508926,1.1627544528409988,8.0,0.5094599206327023,-1.2383279754228558,0.0,2,23,59
24,6,00:45:08,67717.0,11.0,13.0,Kento MOMOTA,2.0,推撲球,,1.0,2.0,8.0,209.37305514692756,318.14816527155426,1.0,9.0,0.8180096399051103,1.5369290277985488,,,,,8.0,0.320879509844076,-0.6946593226548421,8.0,0.2755854369001565,1.037695555333708,0.0,2,23,59
24,7,00:45:09,67747.0,11.0,13.0,CHOU Tien Chen,2.0,平球,,0.0,1.0,9.0,242.07679047221905,762.0903733373214,2.0,8.0,0.8268281820822717,-1.000114937070555,,,,,9.0,0.5410723556869527,1.5220180070308842,8.0,0.27965609611896114,-1.0024499795897883,0.0,2,23,59
24,8,00:45:10,67759.0,11.0,13.0,Kento MOMOTA,2.0,接殺防守,,0.0,1.0,8.0,242.79991093074628,274.97793208245344,2.0,8.0,0.8833518052212117,0.8295491095867593,,,,,8.0,0.40392089607285947,-0.9292876328624935,8.0,0.3726470631986468,1.2608178942440702,0.0,2,23,59
24,9,00:45:11,67778.0,11.0,13.0,CHOU Tien Chen,2.0,接殺防守,,0.0,1.0,8.0,247.43484802813936,626.2734290406578,2.0,7.0,0.4560708571027184,-0.49155121203888746,,,,,8.0,0.7451976574792938,0.983742093765389,8.0,0.45090769381834733,-0.9773960951452768,0.0,2,23,59
24,10,00:45:12,67803.0,11.0,13.0,Kento MOMOTA,2.0,挑球,,1.0,2.0,7.0,212.3978102824229,372.6221672885336,1.0,4.0,-0.9491269894813572,1.6140453118524742,,,,,8.0,0.5371028535297434,-0.5355269918959046,8.0,0.1096761673682355,0.8762471258256154,0.0,2,23,59
24,11,00:45:13,67835.0,11.0,13.0,CHOU Tien Chen,2.0,長球,,1.0,2.0,4.0,97.17158686252871,776.896699875675,1.0,5.0,-1.0739725246200624,-1.3612833128460624,,,,,8.0,-0.5985884493290344,1.4830185366543447,8.0,-0.3109132926309362,-0.932318691418002,0.0,2,23,59
24,12,00:45:14,67866.0,11.0,13.0,Kento MOMOTA,2.0,切球,1.0,0.0,1.0,5.0,86.93425298115488,205.633603933556,2.0,7.0,0.7599097623538721,0.6254304235615761,,,,,5.0,-1.0795418227145106,-1.2580221475187783,8.0,-0.18193468543647903,1.0987669798722084,0.0,2,23,59
24,13,00:45:15,67884.0,11.0,13.0,CHOU Tien Chen,2.0,網前球,,0.0,1.0,7.0,237.31260051301751,587.0826413238226,2.0,7.0,0.846321494657757,-0.3917083178273737,,,,,8.0,0.5018611943180126,0.9908731601573942,8.0,-0.44332147383607506,-1.2937380794747848,0.0,2,23,59
24,14,00:45:16,67909.0,11.0,13.0,Kento MOMOTA,2.0,挑球,,0.0,2.0,7.0,244.39836256193607,391.79200297714425,1.0,5.0,0.9699920658056538,1.5023633517053174,,,,,7.0,0.5887307549291526,-0.3389947605376866,8.0,0.42570707169052435,0.9424459436290368,0.0,2,23,59
24,15,00:45:17,67949.0,11.0,13.0,CHOU Tien Chen,2.0,切球,,0.0,1.0,5.0,254.5393493960636,755.453763527421,2.0,8.0,0.8428137893187633,-0.5902111521126724,,,,,9.0,0.7337452541817735,1.5852338222436153,8.0,0.2710349457074917,-0.966042155645033,0.0,2,23,59
24,16,00:45:18,67968.0,11.0,13.0,Kento MOMOTA,2.0,推撲球,,0.0,2.0,8.0,244.1107307241386,353.6794587943669,1.0,3.0,0.9904822071630613,1.6476687477108036,,,,,8.0,0.5351789900232938,-0.7515056908080942,8.0,0.3047805534111538,1.2003161952729051,0.0,2,23,59
24,17,00:45:20,68000.0,11.0,13.0,CHOU Tien Chen,2.0,切球,,0.0,1.0,3.0,256.21954098737103,783.3523995604743,2.0,6.0,1.0167900654794433,-0.6007571850381203,,,,,9.0,0.6030139687999634,1.5292261402241625,8.0,0.24896970129119936,-0.9782560175675924,0.0,2,23,59
24,18,00:45:20,68021.0,11.0,13.0,Kento MOMOTA,2.0,接殺防守,,0.0,1.0,6.0,258.37678536931435,351.6546204726809,2.0,8.0,0.8935193289410625,0.6777338812107843,,,,,8.0,0.7051617491993757,-0.774073877301516,8.0,0.30510757762239327,1.1927210836298918,0.0,2,23,59
24,19,00:45:21,68045.0,11.0,13.0,CHOU Tien Chen,2.0,推撲球,,0.0,2.0,8.0,248.26858497316712,597.1249051924706,1.0,8.0,0.7087565538946842,-1.2374597727001297,,,,,8.0,0.7121834228670207,0.7367639184408438,8.0,0.3429994841448953,-0.8936067885424578,0.0,2,23,59
24,20,00:45:22,68069.0,11.0,13.0,Kento MOMOTA,2.0,長球,,0.0,2.0,8.0,233.1180374193641,229.40772364157507,1.0,4.0,-0.9731568057136043,1.6952188579726368,,,,,8.0,0.5992060095959321,-1.327929961729761,8.0,0.273195433508063,0.9419063453102338,0.0,2,23,59
24,21,00:45:23,68094.0,11.0,13.0,CHOU Tien Chen,2.0,長球,1.0,0.0,2.0,4.0,95.20114193148444,792.4820207307463,1.0,3.0,-0.9753532735262663,-1.3869822574742035,,,,,8.0,-0.5232278978446182,1.4046859376222667,8.0,0.048958686032769615,-1.1895713513237833,0.0,2,23,59
24,22,00:45:25,68138.0,11.0,13.0,Kento MOMOTA,2.0,切球,1.0,0.0,1.0,3.0,95.02103157084616,200.69940656495297,2.0,1.0,1.13368816511873,0.330517934466771,,,,,5.0,-1.2742255161936045,-1.3491437719306012,8.0,-0.3604606444091993,1.129135537912127,0.0,2,23,59
24,23,00:45:26,68163.0,11.0,13.0,CHOU Tien Chen,2.0,網前球,,0.0,1.0,1.0,267.96242953973587,530.45944341762,2.0,2.0,1.0845999830117865,-0.500026574928152,,,,,8.0,0.805476719509162,0.8043274556918719,8.0,-0.2354408918393585,-1.3057193241280067,0.0,2,23,59
24,24,00:45:27,68189.0,11.0,13.0,Kento MOMOTA,2.0,推撲球,,0.0,2.0,2.0,263.9371986069665,370.9948976137948,1.0,3.0,0.9812960364689023,1.674702323498428,,,,,7.0,0.7791604890634157,-0.3489323719581228,8.0,0.3797626206640346,0.885398034025321,0.0,2,23,59
24,25,00:45:28,68223.0,11.0,13.0,CHOU Tien Chen,2.0,切球,,0.0,2.0,3.0,255.46627499045,788.5428461116982,1.0,8.0,0.2199299925874517,-0.7296454690137061,,,,,9.0,0.600637571979284,1.6259675016492814,8.0,0.35736632418269415,-0.8816217144911102,0.0,2,23,59
24,26,00:45:29,68240.0,11.0,13.0,Kento MOMOTA,2.0,接殺防守,,1.0,1.0,8.0,193.03425939217104,326.90806994936844,2.0,1.0,0.9415242334364591,0.41256131290688874,,,,,8.0,0.28602195180336204,-0.7409447080861705,8.0,0.2956819326681569,1.2754847050292373,0.0,2,23,59
24,27,00:45:30,68261.0,11.0,13.0,CHOU Tien Chen,2.0,挑球,,0.0,2.0,1.0,252.20498714178964,546.2117720781226,1.0,5.0,-0.8874519845756537,-1.257184420143982,,,,,8.0,0.7730525546567234,0.753888719809329,8.0,0.34254607484753447,-0.8816842895940061,0.0,2,23,59
24,28,00:45:31,68295.0,11.0,13.0,Kento MOMOTA,2.0,殺球,1.0,0.0,1.0,5.0,102.2289372647964,225.62059133235547,2.0,6.0,-0.8747036903476624,1.0572859477162073,,,,,9.0,-0.6915360742152463,-1.451612613114257,8.0,-0.02653263130722355,1.206759281840225,0.0,2,23,59
24,29,00:45:32,68305.0,11.0,13.0,CHOU Tien Chen,2.0,接殺防守,,1.0,1.0,6.0,103.27429739149169,669.9989019615118,2.0,8.0,-0.8501759293012815,-0.5971756036331243,,,,,8.0,-0.20359779761802674,1.2212760644235352,9.0,-0.7446005894219438,-1.4253986230215265,0.0,2,23,59
24,30,00:45:33,68330.0,11.0,13.0,Kento MOMOTA,2.0,挑球,,1.0,2.0,8.0,105.28557379729492,352.34228410244015,1.0,9.0,0.8819612531966079,1.5719031882177028,,,,,8.0,-0.8384129902153726,-0.6310120024191178,8.0,-0.4616854262232987,1.0113648083552622,0.0,2,23,59
24,31,00:45:34,68366.0,11.0,13.0,CHOU Tien Chen,2.0,切球,,0.0,1.0,9.0,247.32082276212185,768.805412137799,2.0,2.0,0.9550593869995908,-0.48951728974692205,,,,,9.0,0.35452620595423406,1.6114823943387997,8.0,0.1592096608811054,-0.9786382471342568,0.0,2,23,59
24,32,00:45:35,68391.0,11.0,13.0,Kento MOMOTA,2.0,推撲球,,0.0,2.0,2.0,253.31486973396645,373.01268036859096,1.0,9.0,0.9314549021312106,1.5373051609166357,,,,,8.0,0.7241422630863413,-0.5458990827809629,8.0,0.3077307680766738,1.2680677212705511,0.0,2,23,59
24,33,00:45:37,68426.0,11.0,13.0,CHOU Tien Chen,2.0,長球,,0.0,2.0,9.0,251.37930197475927,762.1625908959941,1.0,4.0,1.1721974826255515,-1.4037508231800233,,,,,9.0,0.6034915772161413,1.5916965361415218,8.0,0.2628363034520108,-0.9419215762848735,0.0,2,23,59
24,34,00:45:38,68460.0,11.0,13.0,Kento MOMOTA,2.0,長球,,0.0,2.0,4.0,271.1201935752952,197.47984194943552,1.0,3.0,1.103642939954512,1.5238861896302325,,,,,6.0,1.1092836546030587,-1.3256906712983985,8.0,0.2945365640258511,1.1621589882627894,0.0,2,23,59
24,35,00:45:39,68492.0,11.0,13.0,CHOU Tien Chen,2.0,切球,,0.0,1.0,3.0,265.49872107627,759.5861484090046,2.0,6.0,0.9557475540036003,-0.5672982571856767,,,,,3.0,0.9419225962080197,1.5443166935155723,8.0,0.28004130449153203,-1.0146533066734686,0.0,2,23,59
24,36,00:45:40,68513.0,11.0,13.0,Kento MOMOTA,2.0,接殺防守,,0.0,1.0,6.0,253.37129942829523,358.0787346203501,2.0,7.0,0.9033535794184508,0.46676714015334575,,,,,8.0,0.7192522318708097,-0.6700951611352179,8.0,0.5076872314437444,1.2612795390916645,0.0,2,23,59
24,37,00:45:41,68536.0,11.0,13.0,CHOU Tien Chen,2.0,挑球,,0.0,2.0,7.0,249.07499351231297,556.6192909094424,1.0,6.0,0.9649063305680439,-1.3523125546208827,,,,,8.0,0.8054674764446373,0.6774135463826821,8.0,0.4292533752769901,-0.8338960684981161,0.0,2,23,59
24,38,00:45:42,68558.0,11.0,13.0,Kento MOMOTA,2.0,長球,,0.0,2.0,6.0,254.1223191065796,207.35598951279053,1.0,4.0,-0.9869490489321369,1.5795601447361072,,,,,8.0,0.6367803851358586,-1.074576492085729,8.0,0.420500726912378,0.9262521777718273,0.0,2,23,59
24,39,00:45:43,68580.0,11.0,13.0,CHOU Tien Chen,2.0,長球,1.0,0.0,2.0,4.0,94.07017798756478,770.2755477893326,1.0,5.0,-1.0004288179566074,-1.2321644511624348,,,,,8.0,-0.5199916761062284,1.3611749387099241,8.0,0.04046754685214009,-1.089516737066268,0.0,2,23,59
24,40,00:45:44,68619.0,11.0,13.0,Kento MOMOTA,2.0,切球,1.0,0.0,1.0,5.0,92.9648369275582,230.4244253768125,2.0,7.0,-0.8264104063943678,0.5051592509948346,,,,,3.0,-1.12311539896684,-1.3876338363122376,8.0,-0.3107813299953027,1.1905999418769444,0.0,2,23,59
24,41,00:45:45,68638.0,11.0,13.0,CHOU Tien Chen,2.0,接殺防守,,1.0,2.0,7.0,107.23434667566184,563.9905761910082,1.0,8.0,-0.1076829438393579,-0.5604729584992759,,,,,8.0,-0.707238562062161,1.1202064631449182,8.0,-0.8024588986275798,-1.360088694005702,0.0,2,23,59
24,42,00:45:46,68667.0,11.0,13.0,Kento MOMOTA,3.0,推撲球,,1.0,1.0,8.0,166.16999860517265,359.389191968139,2.0,6.0,-1.0977761639530488,1.5095563989790766,對手落地致勝,落地致勝,A,,7.0,-0.007442974664793771,-0.4934405362589474,8.0,-0.20516720830472276,1.137384936581067,0.0,2,23,59
24,43,,,,,CHOU Tien Chen,,接不到,,,,,,,,,0.0,0.0,,,,,,0.0,1.0,,0.0,-1.0,,2,23,59
25,1,00:46:47,70177.0,11.0,14.0,Kento MOMOTA,1.0,發短球,,1.0,2.0,7.0,,,2.0,7.0,-0.37279425799216187,0.6299700416563301,,,,,8.0,0.12461294543636374,-0.7069708339651051,8.0,-0.6611370988411259,0.9305173433761263,0.0,2,23,60
25,2,00:46:49,70244.0,11.0,14.0,CHOU Tien Chen,2.0,接殺防守,,1.0,1.0,7.0,144.43087084464273,587.9542479980154,2.0,8.0,0.4158777299624669,-0.5471620090126367,,,,,8.0,-0.3903856012159138,0.8249877951827026,8.0,0.031095823193674287,-0.8592300984406555,0.0,2,23,60
25,3,00:46:50,70266.0,11.0,14.0,Kento MOMOTA,2.0,接殺防守,,0.0,1.0,8.0,209.10197385692229,361.94489426957375,2.0,7.0,0.07348888217388748,0.3727059079075226,,,,,8.0,0.23292466462859565,-0.6721102501312863,8.0,0.06487918935220155,1.0052690757904383,0.0,2,23,60
25,4,00:46:51,70288.0,11.0,14.0,CHOU Tien Chen,2.0,網前球,,0.0,1.0,7.0,181.02608833825877,538.5595343182443,2.0,7.0,0.21897711362909364,-0.42678389611569073,,,,,7.0,0.15953070279831724,0.5883398820763563,8.0,0.13982906162436398,-0.7415542425814875,0.0,2,23,60
25,5,00:46:52,70306.0,11.0,14.0,Kento MOMOTA,2.0,挑球,,1.0,2.0,7.0,192.95612331758568,385.0574919457874,1.0,9.0,0.6233458321117923,1.557179686197524,,,,,7.0,0.18433277964441447,-0.45968240239582175,8.0,0.05434031372213263,0.8760499923035674,0.0,2,23,60
25,6,00:46:53,70341.0,11.0,14.0,CHOU Tien Chen,2.0,切球,,0.0,2.0,9.0,226.11435823316697,765.9784997499246,1.0,8.0,0.7227457481995704,-0.7160048904111553,,,,,9.0,0.24905325245905474,1.5767303990868566,8.0,0.13655152337179738,-0.9666142215432331,0.0,2,23,60
25,7,00:46:54,70359.0,11.0,14.0,Kento MOMOTA,2.0,接殺防守,,0.0,1.0,8.0,234.26515135236477,329.5270610410582,2.0,7.0,0.33072677435935405,0.5977172498630287,,,,,8.0,0.4918983992934624,-0.7633128074399131,8.0,0.23473012365440715,1.3417936752038884,0.0,2,23,60
25,8,00:46:55,70377.0,11.0,14.0,CHOU Tien Chen,2.0,網前球,,0.0,1.0,7.0,202.11959549746703,581.7617119737015,2.0,1.0,-1.0556081593253686,-0.42107148805859457,,,,,8.0,0.24380718996435122,0.9093878134634282,8.0,0.22461174676126222,-0.9060597175096049,0.0,2,23,60
25,9,00:46:56,70400.0,11.0,14.0,Kento MOMOTA,2.0,推撲球,,1.0,2.0,1.0,88.44013093531979,386.15427429274985,1.0,9.0,0.9314549021312106,1.5373051609166357,,,,,7.0,-0.4341644624222277,-0.4621958021788724,8.0,-0.09886660039116561,0.9647427359204711,0.0,2,23,60
25,10,00:46:57,70435.0,11.0,14.0,CHOU Tien Chen,2.0,切球,,0.0,1.0,9.0,251.37930197475927,762.1625908959941,2.0,8.0,-0.743605366870584,-0.6193008617291929,,,,,9.0,0.4414305960556037,1.6594291565616317,8.0,0.37218640872811953,-0.8815591400840012,0.0,2,23,60
25,11,00:46:58,70456.0,11.0,14.0,Kento MOMOTA,2.0,接殺防守,,1.0,1.0,8.0,114.02435991661211,348.094234547995,2.0,7.0,-0.8040942286844175,0.22939096554738855,,,,,8.0,-0.2935743829810349,-0.5278097042336395,8.0,0.1901756702449945,1.2751246149405937,0.0,2,23,60
25,12,00:46:59,70478.0,11.0,14.0,CHOU Tien Chen,2.0,推撲球,,1.0,2.0,7.0,109.06427324787776,511.0430653850986,1.0,8.0,0.8774543831801775,-1.3267084243293117,,,,,8.0,-0.6593517294098871,0.7823499676531505,8.0,-0.28774144040888655,-0.8962727688952082,0.0,2,23,60
25,13,00:46:59,70499.0,11.0,14.0,Kento MOMOTA,2.0,殺球,,0.0,1.0,8.0,246.95125942077456,212.27198252877216,2.0,8.0,0.6521560129526681,1.0073327875949196,,,,,8.0,0.7547438524520405,-1.237259436662512,8.0,0.43076473743268195,1.170281924619814,0.0,2,23,60
25,14,00:47:00,70511.0,11.0,14.0,CHOU Tien Chen,2.0,接殺防守,,0.0,2.0,8.0,228.4767930621188,660.4078952182246,1.0,8.0,0.8430559380766596,-0.9274256010135374,,,,,8.0,0.4184586518372257,1.1778775344120582,8.0,0.772222748186937,-1.366202416641796,0.0,2,23,60
25,15,00:47:01,70527.0,11.0,14.0,Kento MOMOTA,2.0,接殺防守,,0.0,1.0,8.0,244.13058692228608,288.9342846054008,2.0,7.0,0.7567956107987831,0.5199231790632481,,,,,8.0,0.4777490406710722,-0.9169677199693975,8.0,0.4052903600267337,1.0930284092547555,0.0,2,23,60
25,16,00:47:01,70548.0,11.0,14.0,CHOU Tien Chen,2.0,接殺防守,,0.0,1.0,7.0,237.0572400855002,566.8252503801436,2.0,2.0,1.002726006479425,-0.40189669835459735,,,,,8.0,0.6962114467732158,0.9191193826102282,8.0,0.37562378289341464,-0.9655972554034479,0.0,2,23,60
25,17,00:47:02,70573.0,11.0,14.0,Kento MOMOTA,2.0,挑球,,0.0,2.0,2.0,257.22353253131286,389.8358339159173,1.0,5.0,0.9898511901674858,1.4812380224287824,,,,,7.0,0.8695139850291829,-0.4132798368917244,8.0,0.48466974691883885,0.8775830373587533,0.0,2,23,60
25,18,00:47:04,70606.0,11.0,14.0,CHOU Tien Chen,2.0,長球,,0.0,2.0,5.0,256.16779759373384,751.3977003063262,1.0,9.0,0.7469714516114208,-1.4452337637960924,,,,,9.0,0.7732105355692891,1.5853639518540472,8.0,0.35736632418269415,-0.8816217144911102,0.0,2,23,60
25,19,00:47:05,70642.0,11.0,14.0,Kento MOMOTA,2.0,長球,,0.0,2.0,9.0,236.2516590321365,189.51511735115025,1.0,4.0,-1.0347081481823928,1.5586404659154158,,,,,8.0,0.6248325722943731,-1.3668516323326008,8.0,0.12796853464443952,1.1692364863706637,0.0,2,23,60
25,20,00:47:06,70668.0,11.0,14.0,CHOU Tien Chen,2.0,長球,1.0,0.0,2.0,4.0,90.1539318490438,766.2589694557598,1.0,3.0,-1.0009856546618217,-1.4133551915057183,,,,,8.0,-0.7148467032439417,1.3895852949108256,8.0,-0.1035628983244335,-1.1650306450478731,0.0,2,23,60
25,21,00:47:08,70713.0,11.0,14.0,Kento MOMOTA,2.0,殺球,1.0,0.0,1.0,3.0,92.91917631773062,195.63580323090207,2.0,8.0,-0.6791210237425105,1.0970374462052426,,,,,3.0,-1.1528900387097638,-1.374682041693144,8.0,-0.2762855053243745,1.152518107385682,0.0,2,23,60
25,22,00:47:09,70730.0,11.0,14.0,CHOU Tien Chen,2.0,接殺防守,,1.0,1.0,8.0,119.31207605311414,677.6311896714066,2.0,7.0,-0.7652623966528292,-0.5186439965344855,,,,,8.0,-0.2300161634119871,1.0908165502542915,8.0,-0.7160458386244254,-1.2182175514864453,0.0,2,23,60
25,23,00:47:10,70754.0,11.0,14.0,Kento MOMOTA,2.0,接殺防守,,1.0,1.0,7.0,112.248483474468,367.4203526653788,2.0,8.0,-0.5445791896197759,0.7237386736846639,,,,,8.0,-0.6959838377370458,-0.7799341277138098,8.0,-0.1219109103134859,1.1144980290656925,0.0,2,23,60
25,24,00:47:10,70773.0,11.0,14.0,CHOU Tien Chen,2.0,挑球,,1.0,2.0,8.0,130.34450645117838,605.9578253474555,1.0,8.0,0.8191702089976955,-1.2753591211238249,,,,,8.0,-0.19369001824518003,0.7503994682142032,8.0,-0.03550896641885034,-0.8240605934970313,0.0,2,23,60
25,25,00:47:12,70803.0,11.0,14.0,Kento MOMOTA,2.0,切球,,0.0,1.0,8.0,242.17195713781103,222.1310487442256,2.0,7.0,-0.8425760860615863,0.6108682718175764,,,,,8.0,0.698789950267601,-1.3145443467801352,8.0,0.06423347341059513,1.0527105037291922,0.0,2,23,60
25,26,00:47:13,70828.0,11.0,14.0,CHOU Tien Chen,2.0,接殺防守,,1.0,1.0,7.0,105.90876094294993,584.2867081889747,2.0,7.0,-0.8617805064172831,-0.4749056021521139,,,,,8.0,-0.5455065567998485,0.9228285051914812,8.0,0.025524654521919665,-1.1144268130986883,0.0,2,23,60
25,27,00:47:14,70854.0,11.0,14.0,Kento MOMOTA,2.0,網前球,,1.0,1.0,7.0,104.33399847378278,375.8181243867941,2.0,7.0,-0.8250838396871853,0.5934785756927526,,,,,8.0,-0.5799091771238708,-0.5289803963438221,8.0,-0.3941373524512639,1.0353500860147609,0.0,2,23,60
25,28,00:47:15,70877.0,11.0,14.0,CHOU Tien Chen,2.0,網前球,,1.0,2.0,7.0,107.3431251456508,580.9478865330085,1.0,1.0,-1.081810882833364,-0.07523278171398484,,,,,2.0,-0.9748287278766994,0.6190856754866209,8.0,-0.5170404430376964,-0.562151766029085,0.0,2,23,60
25,29,00:47:15,70892.0,11.0,14.0,Kento MOMOTA,2.0,推撲球,,1.0,1.0,1.0,86.29150760766416,452.5553059109149,2.0,8.0,-0.4636152861913534,0.715534125966423,,,,,1.0,-0.9605236303966578,-0.38820225526659274,6.0,-0.8905178894847672,0.7054723917515601,0.0,2,23,60
25,30,00:47:16,70901.0,11.0,14.0,CHOU Tien Chen,2.0,推撲球,,0.0,1.0,8.0,136.98354653230902,604.3825521855532,2.0,8.0,-0.4124893142730502,-1.2936031715771044,,,,,8.0,-0.5971798624743179,0.7825735796889278,1.0,-1.0862206444946658,-0.11588417608217465,0.0,2,23,60
25,31,00:47:17,70935.0,11.0,14.0,Kento MOMOTA,2.0,長球,,0.0,2.0,8.0,141.17587622960988,218.62819105719595,1.0,8.0,0.6378873180398079,0.9593093220714337,,,,,8.0,-0.4888506607606189,-1.0917926726451297,8.0,0.32556821409800235,0.8605913166172628,0.0,2,23,60
25,32,00:47:18,70951.0,11.0,14.0,CHOU Tien Chen,3.0,接殺防守,,0.0,1.0,8.0,227.30676007926425,651.1873898377153,2.0,2.0,1.1943758465965857,-0.5217261557800704,對手落地致勝,落地致勝,B,,8.0,0.5272799354720754,1.0621834875498628,9.0,-0.1368049353334057,-1.5158277403881961,0.0,2,23,60
25,33,,,,,Kento MOMOTA,,接不到,,,,,,,,,0.0,0.0,,,,,,0.0,-1.0,,0.0,1.0,,2,23,60
27,1,00:48:02,72066.0,12.0,15.0,CHOU Tien Chen,1.0,發長球,,1.0,2.0,7.0,,,1.0,8.0,0.7460665575264922,-1.3272852296523125,,,,,8.0,-0.14146347842583534,0.9645924106652745,8.0,0.46169381614115557,-0.8931050979992152,0.0,2,23,62
27,2,00:48:03,72094.0,12.0,15.0,Kento MOMOTA,2.0,長球,,0.0,2.0,8.0,236.17745771717236,212.161235906756,1.0,8.0,0.8469128750041083,1.4308688167071864,,,,,8.0,0.4374544010399911,-1.341620995181137,8.0,0.04643934273852774,1.0289932076588115,0.0,2,23,62
27,3,00:48:04,72123.0,12.0,15.0,CHOU Tien Chen,2.0,長球,,0.0,2.0,8.0,244.44685575033688,741.7268128077798,1.0,8.0,0.6373113442915208,-1.1996620805220315,,,,,8.0,0.7112805283887664,1.466116429944395,8.0,0.2578834482205342,-1.0269816086324852,0.0,2,23,62
27,4,00:48:05,72144.0,12.0,15.0,Kento MOMOTA,2.0,殺球,,0.0,1.0,8.0,227.2595302319047,236.66488053976997,2.0,8.0,-0.8625904900618975,1.119667404703467,,,,,8.0,0.38922459543356935,-1.1128596050345867,8.0,0.3491604198049483,1.2607376034087505,0.0,2,23,62
27,5,00:48:06,72159.0,12.0,15.0,CHOU Tien Chen,2.0,接殺防守,,1.0,2.0,8.0,104.2675798149244,681.9761417030657,1.0,5.0,-1.2139045004542934,-0.6895555348420871,,,,,8.0,-0.10407891868765154,1.099037812273232,8.0,0.3734899141242889,-1.2901640739976312,0.0,2,23,62
27,6,00:48:07,72183.0,12.0,15.0,Kento MOMOTA,2.0,推撲球,,1.0,2.0,5.0,75.45983096274793,334.60533731031927,1.0,4.0,-1.1474951419361787,1.681226020868764,,,,,5.0,-0.9245333318274714,-0.7925759272070328,8.0,-0.3398229686748858,1.0355403031056987,0.0,2,23,62
27,7,00:48:08,72206.0,12.0,15.0,CHOU Tien Chen,3.0,長球,1.0,0.0,1.0,4.0,80.90539836123334,789.7953960068027,2.0,10.0,-1.6697999557036267,-1.5630856074714128,出界,對手出界,A,,6.0,-0.8872934380854861,1.4536547068737928,8.0,-0.5510201561550776,-0.9695390155705846,0.0,2,23,62
29,1,00:49:40,74519.0,13.0,16.0,Kento MOMOTA,1.0,發短球,,1.0,2.0,7.0,,,1.0,8.0,-0.36544491179462185,0.9957960881392722,,,,,8.0,0.13918336064266296,-0.7069102736508507,8.0,-0.7225988008597776,1.0025018499118392,0.0,2,23,64
